State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Week,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
West Bengal,Dakshin Dinajpur,Balurghat APMC,Potato,Local,FAQ,2026-09-18,2026,9,51,Monsoon,263.6,27.8,77.3,589.29,589.48,589.39
West Bengal,Dakshin Dinajpur,Balurghat APMC,Potato,Local,FAQ,2026-09-25,2026,9,52,Monsoon,145.9,26.6,83.1,589.9,590.1,590.0
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-10-03,2025,10,1,Post-Monsoon,56.4,24.4,53.0,660.73,714.6,692.66
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-10-10,2025,10,2,Post-Monsoon,24.8,21.6,61.1,660.77,721.98,692.16
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-10-17,2025,10,3,Post-Monsoon,60.8,20.1,64.6,647.37,693.78,670.94
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-10-24,2025,10,4,Post-Monsoon,69.2,22.3,60.7,642.0,693.79,674.08
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-10-31,2025,10,5,Post-Monsoon,51.6,23.8,57.2,657.37,715.81,689.87
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-11-07,2025,11,6,Post-Monsoon,65.9,23.9,61.3,646.24,707.79,676.0
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-11-14,2025,11,7,Post-Monsoon,34.1,25.0,68.3,646.49,697.45,671.41
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-11-21,2025,11,8,Post-Monsoon,48.4,26.1,50.0,645.09,701.5,676.07
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-11-28,2025,11,9,Post-Monsoon,87.2,24.8,53.2,661.23,715.18,690.12
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-12-05,2025,12,10,Winter,4.3,20.9,35.4,452.9,488.07,467.07
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-12-12,2025,12,11,Winter,18.7,16.6,44.0,440.64,480.22,463.15
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-12-19,2025,12,12,Winter,13.9,21.9,37.2,431.4,468.01,450.4
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2025-12-26,2025,12,13,Winter,0.0,19.8,39.9,433.39,468.85,452.0
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-01-02,2026,1,14,Winter,3.7,18.0,43.5,447.04,483.38,466.75
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-01-09,2026,1,15,Winter,12.6,23.0,46.0,453.64,484.49,469.62
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-01-16,2026,1,16,Winter,11.3,14.7,34.7,449.51,492.59,470.41
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-01-23,2026,1,17,Winter,17.6,18.7,34.3,454.12,493.42,473.62
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-01-30,2026,1,18,Winter,11.4,12.5,38.8,455.33,495.0,474.49
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-02-06,2026,2,19,Winter,0.0,17.5,46.0,453.26,490.39,469.65
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-02-13,2026,2,20,Winter,14.7,15.6,31.6,456.21,498.31,476.39
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-02-20,2026,2,21,Winter,21.1,20.1,48.0,460.89,496.52,478.96
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-02-27,2026,2,22,Winter,9.0,23.0,38.4,465.49,498.31,480.04
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-03-06,2026,3,23,Summer,53.9,28.8,44.1,532.85,575.19,557.62
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-03-13,2026,3,24,Summer,33.9,36.0,34.1,541.73,592.11,569.64
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-03-20,2026,3,25,Summer,28.4,34.6,46.6,553.2,605.94,576.46
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-03-27,2026,3,26,Summer,34.0,32.0,28.7,549.01,594.59,572.83
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-04-03,2026,4,27,Summer,47.3,34.4,31.7,559.88,608.23,582.58
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-04-10,2026,4,28,Summer,57.5,35.7,45.3,556.43,603.93,579.4
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-04-17,2026,4,29,Summer,52.5,29.0,37.6,548.15,598.02,573.76
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-04-24,2026,4,30,Summer,52.1,31.2,23.3,544.23,594.22,568.37
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-05-01,2026,5,31,Summer,39.7,34.3,38.0,527.98,578.3,554.41
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-05-08,2026,5,32,Summer,15.0,39.6,44.0,535.11,579.77,559.44
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-05-15,2026,5,33,Summer,28.3,32.3,47.8,523.99,564.6,545.19
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-05-22,2026,5,34,Summer,64.0,33.1,45.4,512.83,558.86,536.24
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-05-29,2026,5,35,Summer,35.6,27.3,54.1,503.82,540.19,520.61
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-06-05,2026,6,36,Summer,10.2,34.0,40.6,501.25,542.42,520.98
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-06-12,2026,6,37,Summer,39.1,37.3,44.0,496.74,545.94,520.85
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-06-19,2026,6,38,Summer,59.5,42.5,32.1,499.32,533.63,519.34
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-06-26,2026,6,39,Summer,40.0,31.4,53.5,489.39,527.56,512.26
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-07-03,2026,7,40,Monsoon,194.1,24.0,84.5,549.53,603.21,579.91
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-07-10,2026,7,41,Monsoon,105.7,27.4,89.9,562.97,605.48,585.11
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-07-17,2026,7,42,Monsoon,218.3,28.0,82.8,553.42,606.78,581.45
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-07-24,2026,7,43,Monsoon,71.3,26.7,77.1,564.18,608.86,585.37
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-07-31,2026,7,44,Monsoon,142.7,26.0,81.2,555.34,599.91,578.77
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-08-07,2026,8,45,Monsoon,193.6,29.4,76.9,557.93,612.33,581.5
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-08-14,2026,8,46,Monsoon,141.7,24.3,84.7,567.85,616.66,594.03
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-08-21,2026,8,47,Monsoon,177.0,27.5,89.6,579.31,627.56,600.44
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-08-28,2026,8,48,Monsoon,142.1,25.7,63.0,571.11,625.28,597.93
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-09-04,2026,9,49,Monsoon,248.4,27.6,79.9,574.89,626.23,601.43
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-09-11,2026,9,50,Monsoon,262.1,24.8,81.8,579.8,622.98,600.46
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-09-18,2026,9,51,Monsoon,258.5,33.6,79.4,579.09,623.14,601.74
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,2026-09-25,2026,9,52,Monsoon,230.0,28.9,81.2,572.33,624.74,600.0
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-10-03,2025,10,1,Post-Monsoon,55.6,24.5,68.0,1687.29,1698.99,1692.85
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-10-10,2025,10,2,Post-Monsoon,26.3,27.3,57.4,1702.43,1711.23,1707.63
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-10-17,2025,10,3,Post-Monsoon,50.0,21.9,55.7,1730.48,1741.53,1735.69
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-10-24,2025,10,4,Post-Monsoon,64.6,24.6,52.3,1727.22,1739.46,1732.99
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-10-31,2025,10,5,Post-Monsoon,43.8,27.3,58.3,1750.79,1761.94,1755.95
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-11-07,2025,11,6,Post-Monsoon,88.0,23.8,57.3,1761.58,1772.28,1766.82
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-11-14,2025,11,7,Post-Monsoon,79.6,24.0,64.3,1741.28,1750.58,1745.15
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-11-21,2025,11,8,Post-Monsoon,66.9,21.0,41.6,1752.11,1762.07,1756.98
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-11-28,2025,11,9,Post-Monsoon,48.7,24.5,59.6,1730.12,1739.53,1734.36
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-12-05,2025,12,10,Winter,4.0,21.0,43.5,1167.35,1173.72,1170.52
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-12-12,2025,12,11,Winter,4.8,18.3,45.1,1172.98,1179.51,1176.19
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-12-19,2025,12,12,Winter,0.0,16.7,50.6,1180.15,1187.14,1183.79
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2025-12-26,2025,12,13,Winter,17.9,15.9,34.2,1161.53,1168.22,1165.04
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-01-02,2026,1,14,Winter,2.3,17.5,48.4,1182.3,1189.44,1185.79
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-01-09,2026,1,15,Winter,24.5,17.0,46.9,1194.54,1201.41,1198.33
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-01-16,2026,1,16,Winter,5.3,16.6,47.5,1185.8,1191.18,1188.06
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-01-23,2026,1,17,Winter,6.7,17.8,47.8,1159.75,1167.12,1163.04
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-01-30,2026,1,18,Winter,0.0,10.8,41.5,1159.97,1165.45,1162.83
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-02-06,2026,2,19,Winter,0.0,19.7,46.7,1153.42,1160.28,1157.38
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-02-13,2026,2,20,Winter,2.2,18.3,40.6,1158.5,1163.61,1161.66
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-02-20,2026,2,21,Winter,3.1,14.6,43.2,1153.98,1161.47,1157.66
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-02-27,2026,2,22,Winter,0.0,18.1,48.9,1122.72,1128.18,1125.11
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-03-06,2026,3,23,Summer,35.8,27.6,23.3,1315.21,1322.47,1318.6
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-03-13,2026,3,24,Summer,51.2,28.9,43.6,1312.41,1319.3,1315.19
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-03-20,2026,3,25,Summer,35.0,33.0,29.0,1327.2,1333.87,1330.32
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-03-27,2026,3,26,Summer,39.1,28.3,31.7,1316.01,1322.73,1319.05
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-04-03,2026,4,27,Summer,56.2,32.8,27.1,1351.45,1358.53,1354.9
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-04-10,2026,4,28,Summer,42.6,33.1,29.2,1314.98,1323.92,1318.76
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-04-17,2026,4,29,Summer,38.9,32.8,47.5,1343.49,1351.42,1347.33
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-04-24,2026,4,30,Summer,10.4,33.7,47.2,1341.05,1350.3,1345.5
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-05-01,2026,5,31,Summer,28.3,30.3,47.0,1361.35,1370.01,1365.54
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-05-08,2026,5,32,Summer,24.7,32.8,43.5,1366.05,1372.72,1369.9
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-05-15,2026,5,33,Summer,9.8,35.8,39.1,1391.63,1399.33,1396.06
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-05-22,2026,5,34,Summer,10.6,26.9,39.3,1386.28,1394.24,1390.74
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-05-29,2026,5,35,Summer,28.8,34.1,54.7,1365.65,1375.33,1370.6
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-06-05,2026,6,36,Summer,47.5,30.7,41.4,1398.14,1406.79,1402.55
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-06-12,2026,6,37,Summer,57.2,34.8,43.6,1398.57,1406.17,1402.96
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-06-19,2026,6,38,Summer,26.2,36.6,29.3,1405.63,1414.66,1410.43
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-06-26,2026,6,39,Summer,12.3,30.6,37.0,1434.28,1442.99,1439.38
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-07-03,2026,7,40,Monsoon,258.7,25.4,70.4,1627.71,1638.3,1632.97
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-07-10,2026,7,41,Monsoon,209.2,27.1,80.3,1644.69,1656.04,1650.82
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-07-17,2026,7,42,Monsoon,241.1,27.2,86.0,1633.88,1645.16,1639.52
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-07-24,2026,7,43,Monsoon,228.5,27.3,79.9,1634.65,1645.25,1639.55
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-07-31,2026,7,44,Monsoon,160.8,26.5,86.2,1639.33,1650.09,1644.6
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-08-07,2026,8,45,Monsoon,313.5,27.2,84.1,1605.32,1616.15,1610.88
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-08-14,2026,8,46,Monsoon,231.0,28.9,76.1,1589.42,1600.33,1595.28
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-08-21,2026,8,47,Monsoon,106.5,27.4,85.6,1626.15,1637.01,1630.81
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-08-28,2026,8,48,Monsoon,276.4,26.7,80.2,1650.85,1659.46,1655.75
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-09-04,2026,9,49,Monsoon,168.3,26.9,67.8,1652.66,1662.19,1657.5
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-09-11,2026,9,50,Monsoon,128.0,28.8,84.3,1662.12,1671.52,1666.86
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-09-18,2026,9,51,Monsoon,252.5,29.4,81.8,1657.34,1667.93,1662.84
Himachal Pradesh,Mandi,SMY Jogindernagar,Potato,Desi,FAQ,2026-09-25,2026,9,52,Monsoon,285.8,26.8,92.6,1694.61,1705.02,1700.0
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-10-03,2025,10,1,Post-Monsoon,90.1,21.8,68.8,4364.85,4676.38,4520.0
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-10-10,2025,10,2,Post-Monsoon,35.1,24.7,54.1,4365.21,4712.78,4544.18
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-10-17,2025,10,3,Post-Monsoon,20.8,19.5,61.6,4242.2,4597.18,4434.52
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-10-24,2025,10,4,Post-Monsoon,75.3,26.3,58.1,4221.77,4596.57,4407.06
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-10-31,2025,10,5,Post-Monsoon,30.1,24.4,63.9,4187.66,4466.95,4343.68
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-07,2025,11,6,Post-Monsoon,43.3,22.2,60.7,4199.32,4574.8,4361.19
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-14,2025,11,7,Post-Monsoon,49.1,23.0,68.0,4265.45,4646.09,4434.96
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-21,2025,11,8,Post-Monsoon,66.4,21.7,50.7,4265.57,4684.11,4486.81
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-28,2025,11,9,Post-Monsoon,86.1,27.7,65.9,4192.97,4494.52,4336.16
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-05,2025,12,10,Winter,0.7,20.6,47.9,2924.98,3173.68,3044.81
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-12,2025,12,11,Winter,12.6,21.9,54.1,2951.81,3202.51,3064.38
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-19,2025,12,12,Winter,14.1,16.6,50.3,2888.03,3175.4,3034.82
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-26,2025,12,13,Winter,0.4,18.9,39.1,2936.24,3169.34,3048.04
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-02,2026,1,14,Winter,0.0,19.3,41.0,2955.89,3184.7,3062.19
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-09,2026,1,15,Winter,13.2,15.1,40.9,2907.82,3174.81,3037.69
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-16,2026,1,16,Winter,23.4,15.6,52.5,2890.93,3153.02,3052.78
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-23,2026,1,17,Winter,2.3,13.9,33.9,2917.34,3148.42,3031.07
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-30,2026,1,18,Winter,13.0,20.1,46.9,2909.91,3138.24,3018.75
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-06,2026,2,19,Winter,0.5,21.2,40.9,2857.16,3110.26,2993.71
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-13,2026,2,20,Winter,2.7,16.7,47.4,2824.08,3036.96,2935.36
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-20,2026,2,21,Winter,6.1,21.2,48.5,2866.44,3086.43,2947.65
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-27,2026,2,22,Winter,19.2,13.8,50.3,2859.3,3088.76,2979.43
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-06,2026,3,23,Summer,33.0,35.8,43.5,3379.06,3696.63,3539.29
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-13,2026,3,24,Summer,18.5,33.7,37.9,3441.59,3750.0,3589.9
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-20,2026,3,25,Summer,11.3,38.8,27.3,3457.0,3767.15,3614.54
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-27,2026,3,26,Summer,40.5,32.7,39.6,3458.02,3731.62,3592.89
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-03,2026,4,27,Summer,55.1,35.5,46.1,3478.39,3789.41,3645.33
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-10,2026,4,28,Summer,24.6,30.0,42.5,3423.71,3735.6,3578.39
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-17,2026,4,29,Summer,10.7,38.2,33.7,3400.37,3695.49,3537.2
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-24,2026,4,30,Summer,19.7,35.6,31.4,3383.83,3633.14,3493.12
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-01,2026,5,31,Summer,19.3,32.1,45.7,3401.96,3682.98,3556.7
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-08,2026,5,32,Summer,26.0,29.5,52.7,3457.26,3776.71,3614.11
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-15,2026,5,33,Summer,33.8,30.0,40.0,3519.0,3789.54,3647.75
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-22,2026,5,34,Summer,51.5,36.1,46.4,3554.91,3838.19,3713.7
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-29,2026,5,35,Summer,19.0,33.6,43.8,3477.42,3818.86,3672.15
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-05,2026,6,36,Summer,32.8,32.2,49.0,3560.1,3875.71,3698.69
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-12,2026,6,37,Summer,26.1,35.8,51.4,3580.29,3822.87,3699.14
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-19,2026,6,38,Summer,25.4,32.0,43.4,3618.85,3884.78,3753.53
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-26,2026,6,39,Summer,31.2,26.9,50.1,3592.83,3905.99,3754.55
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-03,2026,7,40,Monsoon,203.0,30.3,63.0,4128.95,4470.77,4301.44
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-10,2026,7,41,Monsoon,195.0,31.5,74.7,4191.26,4528.02,4344.94
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-17,2026,7,42,Monsoon,289.4,26.7,75.6,4263.32,4598.43,4410.74
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-24,2026,7,43,Monsoon,135.0,26.9,82.3,4222.32,4532.52,4375.34
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-31,2026,7,44,Monsoon,59.7,29.0,72.7,4151.86,4480.85,4380.08
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-07,2026,8,45,Monsoon,264.8,28.3,78.6,4182.53,4508.59,4319.3
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-14,2026,8,46,Monsoon,308.9,25.2,79.8,3959.03,4327.0,4166.09
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-21,2026,8,47,Monsoon,206.3,29.3,80.3,4035.13,4372.1,4186.95
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-28,2026,8,48,Monsoon,338.5,27.4,74.4,4070.48,4382.53,4233.57
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-04,2026,9,49,Monsoon,301.5,27.4,76.6,4076.29,4447.38,4258.68
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-11,2026,9,50,Monsoon,211.3,26.7,90.0,3955.67,4309.25,4142.66
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-18,2026,9,51,Monsoon,255.9,24.7,82.9,3937.83,4314.69,4129.14
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-25,2026,9,52,Monsoon,167.1,29.4,86.6,3860.67,4166.03,4000.0
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Potato,Other,Local,2025-10-03,2025,10,1,Post-Monsoon,37.0,24.9,62.0,5074.03,5077.3,5075.64
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Potato,Other,Local,2025-10-10,2025,10,2,Post-Monsoon,60.7,21.3,64.9,5040.18,5043.91,5041.9
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Potato,Other,Local,2025-10-17,2025,10,3,Post-Monsoon,60.0,24.8,71.2,5161.25,5165.19,5163.24
